block_diagonal,corr_first,corr_second,prop_non_zero,FDR_rand_plus_MS,FDR_rand_only,FDR_MS_only,TPR_rand_plus_MS,TPR_rand_only,TPR_MS_only,round_prop_non_zero
1.0,0.2,0.4,0.30000000000000004,0.36753538722735524,0.218997791424262,0.14747670807453417,0.3916666666666667,0.20166666666666666,0.075,0.3
1.0,0.3,0.0,0.050000000000000044,0.19077094474153294,0.2305050505050505,0.25535714285714284,0.95,0.7500000000000001,0.48,0.05
1.0,0.3,0.0,0.09999999999999998,0.21109667740614033,0.10272624434389141,0.2939771013300425,0.7699999999999999,0.5650000000000001,0.255,0.1
1.0,0.3,0.0,0.15000000000000002,0.28721325583019136,0.12560608537153156,0.10703703703703704,0.6366666666666665,0.3533333333333334,0.13000000000000003,0.15
1.0,0.3,0.0,0.19999999999999996,0.38370679522049916,0.15409182922340814,0.37817460317460316,0.5599999999999999,0.2725,0.08499999999999999,0.2
1.0,0.3,0.0,0.25,0.33847283378940896,0.20371779536253226,0.24727272727272726,0.47000000000000003,0.25199999999999995,0.068,0.25
1.0,0.3,0.0,0.30000000000000004,0.3883608599992482,0.23298370927318296,0.2633333333333333,0.36666666666666664,0.185,0.07166666666666668,0.3
1.0,0.3,0.1,0.050000000000000044,0.21439488048183697,0.2086036186036186,0.1548717948717949,0.9400000000000001,0.77,0.56,0.05
1.0,0.3,0.1,0.09999999999999998,0.32798832887542567,0.10913250148544267,0.27781385281385285,0.755,0.5,0.29,0.1
1.0,0.3,0.1,0.15000000000000002,0.36359365315437425,0.1196918299092212,0.4575925925925926,0.6799999999999999,0.4066666666666666,0.14,0.15
1.0,0.3,0.1,0.19999999999999996,0.3145351115637545,0.1928149628149628,0.3751948051948052,0.4825000000000001,0.24999999999999994,0.08750000000000001,0.2
1.0,0.3,0.1,0.25,0.40318572390935686,0.1735363247863248,0.22071428571428572,0.506,0.21400000000000002,0.07400000000000001,0.25
1.0,0.3,0.1,0.30000000000000004,0.4155408349279316,0.17087301587301584,0.10309523809523809,0.37833333333333335,0.13,0.06166666666666668,0.3
1.0,0.3,0.2,0.050000000000000044,0.1848845598845599,0.2002272727272727,0.15720779220779219,0.86,0.76,0.4699999999999999,0.05
1.0,0.3,0.2,0.09999999999999998,0.27468583899361937,0.12309523809523808,0.30992610837438417,0.7150000000000001,0.5149999999999999,0.26,0.1
1.0,0.3,0.2,0.15000000000000002,0.2784976740957759,0.12750969618616675,0.3165873015873016,0.7266666666666667,0.42666666666666664,0.18333333333333335,0.15
1.0,0.3,0.2,0.19999999999999996,0.41926704435419665,0.10904292929292929,0.3939393939393939,0.5725,0.24000000000000005,0.1075,0.2
1.0,0.3,0.2,0.25,0.39221941326206844,0.199654952890247,0.3742857142857143,0.45600000000000007,0.184,0.06,0.25
1.0,0.3,0.2,0.30000000000000004,0.39651970431756706,0.2398154133448251,0.21303030303030304,0.3550000000000001,0.15500000000000003,0.07166666666666667,0.3
1.0,0.3,0.3,0.050000000000000044,0.2422237411711096,0.17246114996114997,0.1860048285048285,0.8300000000000001,0.74,0.53,0.05
1.0,0.3,0.3,0.09999999999999998,0.3098922168022177,0.21697224344283167,0.22222222222222224,0.74,0.55,0.3,0.1
1.0,0.3,0.3,0.15000000000000002,0.271545779424461,0.26143323876733493,0.275,0.5666666666666667,0.36,0.15666666666666668,0.15
1.0,0.3,0.3,0.19999999999999996,0.3484388928342416,0.26356104164153693,0.09556277056277056,0.41000000000000003,0.2475,0.1025,0.2
1.0,0.3,0.3,0.25,0.40866874631823213,0.26735654352527416,0.3516666666666667,0.44800000000000006,0.23000000000000004,0.078,0.25
1.0,0.3,0.3,0.30000000000000004,0.3856467685076173,0.2618839983545866,0.31423809523809526,0.385,0.1816666666666667,0.08833333333333332,0.3
1.0,0.3,0.4,0.050000000000000044,0.2444896331738437,0.18982683982683982,0.2141025641025641,0.8099999999999999,0.64,0.55,0.05
1.0,0.3,0.4,0.09999999999999998,0.30917658786002444,0.20071178821178823,0.3182692307692308,0.655,0.43500000000000005,0.27999999999999997,0.1
1.0,0.3,0.4,0.15000000000000002,0.24045788913723287,0.19746336996336994,0.1638752913752914,0.5233333333333333,0.35333333333333333,0.17333333333333334,0.15
1.0,0.3,0.4,0.19999999999999996,0.34886745039970846,0.10698773448773446,0.13955555555555557,0.5175000000000001,0.275,0.15,0.2
1.0,0.3,0.4,0.25,0.3491196029427876,0.23391725921137688,0.2736044973544974,0.46799999999999997,0.202,0.10999999999999999,0.25
1.0,0.3,0.4,0.30000000000000004,0.3311241546431265,0.17056367162249517,0.13660173160173159,0.37333333333333335,0.19166666666666668,0.06666666666666668,0.3
1.0,0.4,0.0,0.050000000000000044,0.1946108140225787,0.22071789321789317,0.2267948717948718,0.8400000000000001,0.67,0.5700000000000001,0.05
1.0,0.4,0.0,0.09999999999999998,0.3197052168254214,0.16213449089610082,0.3047257053291536,0.6849999999999999,0.51,0.31999999999999995,0.1
1.0,0.4,0.0,0.15000000000000002,0.3211311891110065,0.20986846486846483,0.11623931623931623,0.5399999999999999,0.34333333333333327,0.14666666666666667,0.15
1.0,0.4,0.0,0.19999999999999996,0.31291281241281244,0.20553571428571424,0.3924471053243432,0.43499999999999994,0.22999999999999998,0.14499999999999996,0.2
1.0,0.4,0.0,0.25,0.33582592566532193,0.14472222222222222,0.380952380952381,0.42000000000000004,0.192,0.06599999999999999,0.25
1.0,0.4,0.0,0.30000000000000004,0.3758732157667587,0.14980148883374692,0.21333333333333332,0.38,0.16833333333333333,0.039999999999999994,0.3
1.0,0.4,0.1,0.050000000000000044,0.24842657342657345,0.19525946275946277,0.2552633477633478,0.85,0.65,0.6000000000000001,0.05
1.0,0.4,0.1,0.09999999999999998,0.35027266815310293,0.1375087412587413,0.22374847374847376,0.635,0.45,0.3,0.1
1.0,0.4,0.1,0.15000000000000002,0.272808388983177,0.14308631427052482,0.15585020242914976,0.6266666666666666,0.3866666666666666,0.16,0.15
1.0,0.4,0.1,0.19999999999999996,0.4042195282195283,0.2244187675070028,0.2470192307692308,0.48,0.25,0.1275,0.2
1.0,0.4,0.1,0.25,0.3959290211248909,0.2130774780774781,0.1796969696969697,0.45,0.2,0.074,0.25
1.0,0.4,0.1,0.30000000000000004,0.34419597512671624,0.1562973137973138,0.325487012987013,0.33166666666666667,0.135,0.06499999999999999,0.3
1.0,0.4,0.2,0.050000000000000044,0.24795454545454546,0.2234343434343434,0.20146520146520147,0.86,0.72,0.4699999999999999,0.05
1.0,0.4,0.2,0.09999999999999998,0.3264858502774104,0.16836085053577313,0.18678571428571428,0.6799999999999999,0.475,0.21500000000000002,0.1
1.0,0.4,0.2,0.15000000000000002,0.26474301085414886,0.2761385836385836,0.3669040379909945,0.6033333333333333,0.33999999999999997,0.2033333333333333,0.15
1.0,0.4,0.2,0.19999999999999996,0.3364956212489746,0.24071982365460629,0.26757174709348625,0.5025000000000001,0.2875,0.16749999999999995,0.2
1.0,0.4,0.2,0.25,0.34049787240324325,0.19102058029689611,0.30333333333333334,0.438,0.22000000000000003,0.05200000000000001,0.25
1.0,0.4,0.2,0.30000000000000004,0.36445511720983415,0.17397812713602184,0.11190476190476188,0.38499999999999995,0.14833333333333334,0.05166666666666667,0.3
1.0,0.4,0.3,0.050000000000000044,0.1986070791953145,0.17667748917748918,0.2867857142857143,0.8300000000000001,0.6799999999999999,0.5199999999999999,0.05
1.0,0.4,0.3,0.09999999999999998,0.33391781965311373,0.19026315789473686,0.26375000000000004,0.6749999999999999,0.4750000000000001,0.345,0.1
1.0,0.4,0.3,0.15000000000000002,0.3193136446886447,0.20560178629597864,0.1827972027972028,0.6033333333333334,0.3533333333333333,0.2066666666666667,0.15
1.0,0.4,0.3,0.19999999999999996,0.3892132267155734,0.1955769230769231,0.12142857142857141,0.495,0.16999999999999998,0.07250000000000001,0.2
1.0,0.4,0.3,0.25,0.3656139204002562,0.20756544275709032,0.30000000000000004,0.4699999999999999,0.23600000000000004,0.064,0.25
1.0,0.4,0.3,0.30000000000000004,0.34864035111486863,0.19123200329082685,0.26976190476190476,0.4083333333333333,0.18,0.07,0.3
1.0,0.4,0.4,0.050000000000000044,0.22161199911199914,0.1238888888888889,0.14024064171122994,0.8,0.62,0.4699999999999999,0.05
1.0,0.4,0.4,0.09999999999999998,0.320999066293184,0.271525974025974,0.10151515151515152,0.615,0.40499999999999997,0.24,0.1
1.0,0.4,0.4,0.15000000000000002,0.2599212499539178,0.17708688370453074,0.11681540681540684,0.5433333333333332,0.32666666666666666,0.22666666666666666,0.15
1.0,0.4,0.4,0.19999999999999996,0.29867852492084734,0.11722222222222223,0.3632142857142857,0.5050000000000001,0.265,0.11750000000000001,0.2
1.0,0.4,0.4,0.25,0.3561650786513988,0.16203923269712744,0.265,0.4880000000000001,0.23400000000000004,0.064,0.25
1.0,0.4,0.4,0.30000000000000004,0.30879263344778807,0.18551282051282053,0.16785714285714287,0.3933333333333333,0.15666666666666668,0.10166666666666666,0.3
1.0,0.5,0.0,0.050000000000000044,0.28594155844155844,0.07178571428571427,0.1925,0.6599999999999999,0.48,0.47000000000000003,0.05
1.0,0.5,0.0,0.09999999999999998,0.2623510261668156,0.22112914862914862,0.13184065934065933,0.48,0.39499999999999996,0.31000000000000005,0.1
1.0,0.5,0.0,0.15000000000000002,0.16361017560758442,0.11559523809523808,0.03484848484848485,0.4999999999999999,0.3766666666666667,0.1733333333333333,0.15
1.0,0.5,0.0,0.19999999999999996,0.320170550580789,0.1780112044817927,0.13095959595959594,0.4175000000000001,0.23000000000000004,0.165,0.2
1.0,0.5,0.0,0.25,0.2736886881234707,0.10797979797979798,0.19346520146520144,0.44000000000000006,0.25200000000000006,0.142,0.25
1.0,0.5,0.0,0.30000000000000004,0.3028583469034894,0.19748406667292118,0.1414021164021164,0.4166666666666667,0.24333333333333332,0.09000000000000001,0.3
1.0,0.5,0.1,0.050000000000000044,0.3085836385836386,0.1742063492063492,0.27219891219891224,0.76,0.5499999999999999,0.5800000000000001,0.05
1.0,0.5,0.1,0.09999999999999998,0.32095180061484413,0.16286810411810412,0.3776244588744589,0.65,0.44000000000000006,0.33999999999999997,0.1
1.0,0.5,0.1,0.15000000000000002,0.3081300028429206,0.1616810966810967,0.09,0.5833333333333333,0.3433333333333334,0.15666666666666668,0.15
1.0,0.5,0.1,0.19999999999999996,0.3740793651701465,0.22196778453744398,0.20247594997595,0.47000000000000003,0.2675,0.1825,0.2
1.0,0.5,0.1,0.25,0.33566718004218005,0.21558635894549205,0.3174175824175824,0.44000000000000006,0.21000000000000005,0.10400000000000001,0.25
1.0,0.5,0.1,0.30000000000000004,0.3158597095601641,0.2051451337620068,0.19557142857142856,0.3933333333333333,0.1633333333333333,0.09,0.3
1.0,0.5,0.2,0.050000000000000044,0.23960470085470087,0.2310914085914086,0.19155844155844154,0.8,0.63,0.5099999999999999,0.05
1.0,0.5,0.2,0.09999999999999998,0.3716493635662434,0.1922042663219134,0.12334967320261439,0.625,0.4049999999999999,0.265,0.1
1.0,0.5,0.2,0.15000000000000002,0.27512142934723577,0.12564192343604108,0.2516474105604541,0.5833333333333334,0.29333333333333333,0.24333333333333332,0.15
1.0,0.5,0.2,0.19999999999999996,0.34881792717086835,0.21580294705294706,0.10909090909090909,0.485,0.24,0.1075,0.2
1.0,0.5,0.2,0.25,0.3366152540909543,0.1655128205128205,0.24166666666666664,0.4760000000000001,0.21400000000000002,0.046,0.25
1.0,0.5,0.2,0.30000000000000004,0.3702231909751715,0.18609827264239026,0.10679487179487179,0.43,0.19166666666666665,0.11166666666666666,0.3
1.0,0.5,0.3,0.050000000000000044,0.196965811965812,0.20946969696969697,0.19534632034632032,0.76,0.55,0.4499999999999999,0.05
1.0,0.5,0.3,0.09999999999999998,0.38375330288831433,0.19688492063492063,0.14476190476190476,0.595,0.4000000000000001,0.27999999999999997,0.1
1.0,0.5,0.3,0.15000000000000002,0.3202444194421754,0.1822783382767903,0.22176470588235295,0.5666666666666667,0.33,0.24333333333333332,0.15
1.0,0.5,0.3,0.19999999999999996,0.34134307846076967,0.2408524516419253,0.148015873015873,0.48,0.24499999999999997,0.16749999999999998,0.2
1.0,0.5,0.3,0.25,0.3581692620094058,0.18642857142857144,0.3141456582633053,0.4640000000000001,0.21399999999999997,0.094,0.25
1.0,0.5,0.3,0.30000000000000004,0.3446650957339221,0.17970656794186207,0.20602272727272725,0.40499999999999997,0.18166666666666667,0.07833333333333334,0.3
1.0,0.5,0.4,0.050000000000000044,0.26055555555555554,0.13551587301587303,0.16710622710622708,0.7100000000000001,0.59,0.45999999999999996,0.05
1.0,0.5,0.4,0.09999999999999998,0.2592246594994273,0.20411255411255408,0.1365909090909091,0.5750000000000001,0.375,0.32999999999999996,0.1
1.0,0.5,0.4,0.15000000000000002,0.3327869224139362,0.12125874125874128,0.17270690094219504,0.55,0.31999999999999995,0.23333333333333334,0.15
1.0,0.5,0.4,0.19999999999999996,0.2529513970833254,0.14461803074806173,0.2635909090909091,0.475,0.2725,0.19499999999999998,0.2
1.0,0.5,0.4,0.25,0.2602940689062606,0.22250000000000006,0.16445868945868947,0.398,0.23800000000000004,0.11600000000000002,0.25
1.0,0.5,0.4,0.30000000000000004,0.26906526317627594,0.12007286972760119,0.10913419913419913,0.3816666666666667,0.2,0.10333333333333332,0.3
0.0,0.0,0.0,0.050000000000000044,0.2006993006993007,0.11642579642579642,0.41110722610722605,0.95,0.8700000000000001,0.4699999999999999,0.05
0.0,0.0,0.0,0.09999999999999998,0.24423936570675703,0.07786936704506364,0.21547619047619046,0.7350000000000001,0.5850000000000001,0.15999999999999998,0.1
0.0,0.0,0.0,0.15000000000000002,0.25707280548006356,0.06151185770750987,0.24734848484848482,0.7166666666666667,0.48666666666666664,0.13,0.15
0.0,0.0,0.0,0.19999999999999996,0.3480097720906545,0.1504320516085222,0.24796536796536794,0.5999999999999999,0.33,0.0975,0.2
0.0,0.0,0.0,0.25,0.37919286724498075,0.17054367201426024,0.32474562474562474,0.542,0.22199999999999998,0.09200000000000001,0.25
0.0,0.0,0.0,0.30000000000000004,0.35042559411310725,0.2791577540106952,0.1838095238095238,0.3833333333333333,0.13999999999999999,0.05833333333333333,0.3
0.0,0.0,0.1,0.050000000000000044,0.17292540792540795,0.1265656565656566,0.2814358974358974,0.97,0.9000000000000001,0.44000000000000006,0.05
0.0,0.0,0.1,0.09999999999999998,0.22473200775832353,0.10570056362626021,0.12904761904761905,0.8550000000000001,0.67,0.24500000000000002,0.1
