block_diagonal,corr_first,corr_second,prop_non_zero,FDR_rand_plus_MS,FDR_rand_only,FDR_MS_only,TPR_rand_plus_MS,TPR_rand_only,TPR_MS_only,round_prop_non_zero
1.0,0.5,0.2,0.050000000000000044,0.22585192585192582,0.2316841491841492,0.2261111111111111,0.6799999999999999,0.55,0.37,0.05
1.0,0.5,0.2,0.09999999999999998,0.40735764235764227,0.16123376623376623,0.1412337662337662,0.6199999999999999,0.35000000000000003,0.265,0.1
1.0,0.5,0.2,0.15000000000000002,0.23712925980668947,0.14572150072150072,0.19285714285714284,0.45,0.19666666666666666,0.14666666666666667,0.15
1.0,0.5,0.2,0.19999999999999996,0.20795936045936045,0.14432900432900436,0.06666666666666667,0.3225,0.1675,0.065,0.2
1.0,0.5,0.3,0.050000000000000044,0.17136904761904762,0.24783549783549783,0.1371794871794872,0.55,0.42000000000000004,0.36,0.05
1.0,0.5,0.3,0.09999999999999998,0.2861212121212121,0.17129329004329005,0.24839285714285717,0.5399999999999999,0.33999999999999997,0.31,0.1
1.0,0.5,0.3,0.15000000000000002,0.1561301566080978,0.14535714285714288,0.18735025843721495,0.4333333333333334,0.24333333333333335,0.19333333333333333,0.15
1.0,0.5,0.3,0.19999999999999996,0.21344866392304723,0.17888888888888888,0.04,0.34750000000000003,0.1675,0.075,0.2
1.0,0.5,0.4,0.050000000000000044,0.20860930735930733,0.17714285714285713,0.10428571428571429,0.5199999999999999,0.37,0.31999999999999995,0.05
1.0,0.5,0.4,0.09999999999999998,0.1970975056689342,0.2257936507936508,0.10833333333333332,0.47000000000000003,0.35500000000000004,0.26,0.1
1.0,0.5,0.4,0.15000000000000002,0.16652374490753097,0.18648351648351652,0.11096153846153847,0.43,0.26999999999999996,0.18,0.15
1.0,0.5,0.4,0.19999999999999996,0.1666996875673346,0.16594241285030759,0.1663131313131313,0.37249999999999994,0.20750000000000002,0.1325,0.2
